words,sentiment_coeff
ganguli,0.0
releas,0.0
obvious,-1.655976188818523
selector,1.1669996730736512
knew,-1.5763273715266621
fast_bowl,1.4138346311787564
lille,1.4511694596845264
predict,1.5382973586419997
bright_futur,1.6917259328140246
took_5,1.964153568063775
style,1.5379308394399733
treat,-1.3294735900088703
tissu,-1.9287268589441438
paper,0.0
later,0.0
cold,0.0
neg_latest,0.0
covid19,0.0
dear_pleas,1.3747595563370163
consid,1.3948426870342976
bowler,1.5980462825720594
level,1.4717682764627802
along,1.21689155857765
pcb,-1.17394701205683
recognis,1.3810497846377978
talent,1.311060672849289
prepar,1.2149650452393554
youngster,1.4563917349431437
love,0.0
champ,1.6651032833319153
ever_heard,0.0
definit,1.5641536798344768
violat_covid,-1.65649408393727
cricketaustralia,0.0
idea,-1.6021822334832951
3rd,1.2480164599144588
becoz,-1.338329664054624
melbourn,1.103893782791543
readi,1.1994737216753262
everyth,-1.6800616160353572
tough,1.5319888678147209
pandem,-1.6269138408657011
lost,1.368220825489429
cant,-1.7103242238487402
save,-1.6788194972973496
defeat,1.2215515076384784
ate_beef,-1.4656704927572142
mumbaiindian,0.0
plz,1.2597718522635022
take_seriou,-1.3966452267926301
note,1.9420194593617162
els,-1.5820009360002003
start_boycot,-1.7219308387167347
mi,0.0
ball_tamper,-1.5706184625170307
look_suspici,1.5036569174377914
slvsa,0.0
respons,-1.514702073819446
chief,0.0
shadow_minist,-1.2386652394839546
simpli,1.4690020729185596
iq,-1.5849540669275661
maam,-1.7336451904190495
bother,-1.7400887792128923
inform,-1.1606475854712806
basi,-1.2786312908443485
rumour,-1.2883426465683292
garbag,-1.858907228353708
current,0.0
cz,-1.8868737547570007
ca_beg,-1.6850123162209099
health,0.0
improv,1.2691862353075394
undergo,0.0
2nd,1.555686603263612
woodlandshospit,0.0
cake,1.7089776908466359
eat,-1.4535091460686935
gentlemen,0.0
core,1.2456266379678824
profession,-1.700644548877494
coach,-1.1020620973136848
whether,-1.3985893466312973
academi,0.0
delhi,0.0
fabul_job,0.0
well_done,1.555417810404033
heard_news,0.0
enjoy_beef,0.0
loos,1.3853701038156059
golden,1.350276542408828
touch,-1.3503514305105326
said_statement,0.0
made_bate,0.0
portray_indian,0.0
poor_light,0.0
surpris_rethink,0.0
indvau_ausvind,1.2492745479323022
close,-1.536735466820449
jay_shah,0.0
there,-1.6999951753670735
develop,-1.2992579621723006
upto,-1.7826663268789014
feet,-1.4347681501829177
chang_venu,-1.2665457999372334
compli,-1.5173341345651314
agreement,-1.4744685651978433
reach,-1.3723528501453581
problem,-1.7121284027979422
state,-1.3281702758530378
differ_rule,-1.5793447411131023
back,1.314605656264033
fit,1.1717446672231027
career,1.6880272935954352
pan,-1.5910575629824752
came,-1.4483124203510382
tym,1.6392061808549976
youv_got,-1.7459950189624496
excess,-1.2442793765244056
rest,1.378268478720427
luck,1.5700499799758763
presid_former,0.0
stabl,0.0
wednesday,0.0
souravganguli_health,0.0
januari,0.0
6th,1.1295740211082996
australian_media,-1.199028538597808
behalf,-1.3198229220163786
confront,-2.546901220200387
head,-1.1609354178947309
tactic,-1.3654449865344667
work,-1.203556269236825
everi_time,-1.5119565461087958
grow,-1.5430856046088668
might,-1.3150896262615632
pay_rs,0.0
906_crore,0.0
t20worldcup,0.0
receiv_request,0.0
r,-1.2421199353147598
voic,-1.2999967235206518
believ,-1.5172569048324056
moment,1.2605025093257416
detail,0.0
csk,0.0
im_talk,2.0077113765674928
whole_world,-1.7620864153382338
neither,-1.6800334501445977
singl,-1.2731046763803924
amit_shah,0.0
ensur,-1.4096247520376552
alreadi,-1.4619138285017133
stress,-1.2872164031376818
tax_payer,-1.9826988712439881
pay,-1.3678737989718646
poor,-1.456117886788632
hi,0.0
curiou,-1.5736263353685787
agre_upon,-1.8422205554382547
schedul,-1.157128229648793
ignor,-1.4397229786233423
far,1.4464981620560924
part,-1.4950044455017062
insinu,-1.7410171931552116
5,1.0531886885619823
guilti,-1.3540687217468717
therefor,-1.2859199469570788
ban,-1.4928646009977995
even_though,-1.5022350929859016
final,1.2668179312444123
judgement,-1.3490706531845449
still_pend,-2.0775540963070234
histor_win,1.508619155914745
1st_test,1.5344889883755464
celebr,1.1239411480930637
england,1.1322575764068725
gave,-1.393281223768837
type_statement,-1.4525725522054416
said_noth,0.0
pictur,-1.4504894047513246
2nd_test,1.3330467156457995
proud,1.2522415178880346
yep,-1.5295999999563459
per,-1.3977308283580314
doesnt,-1.5570161635147164
china,-1.4228705479934658
ye,-1.3287566191281817
den,-1.5479642260398168
pretti,-1.5484845517923111
drag,-1.486145625435027
probabl,-1.4042073963605983
combin,1.4443085737003527
instead_vihari,1.480834694232589
look_like,-1.4332510210098246
don’t_know,-1.3394137336872414
read,0.0
cricket_board,-1.097799198115324
verg_bankruptci,-2.2142910905584645
world’,-1.592092907181632
richest_cricket,-1.5075978604283045
kid,-1.674739321432537
wrote,-1.1658699993488788
rais,-1.4409272791109768
suspicion,-1.7340377662851159
stand,-1.3682113811522734
crore,0.0
2021_t20,0.0
world_cup,1.0821583920054132
tax_exempt,0.0
issu,-1.252988904734149
ipl2021,0.0
updat,0.0
bcci_chief,0.0
suffer_heart,0.0
attack,0.0
coupl,-1.456633075203064
ago,-1.3493184054312601
indic,-1.4650805283065131
bcci_prez,0.0
au_vs,-1.04492665783811
move_fourth,0.0
australia_chief,0.0
border_gavaskar,0.0
realli,1.398350820478533
cmon,1.8120583553433585
tell,-1.7541414258923633
wherein,-1.7798471585350522
impos,-1.569407789988354
term,-1.7839082301828608
illeg,-1.4931747515711418
ganguli_resign,0.0
join_bjp,0.0
west_bengal,0.0
elect_son,0.0
demand,-1.7423313729292231
rumor,-1.252846791200866
fake_news,-1.6523122212943373
clarifi,-1.5592917241449817
wth,-1.699389281977706
high,1.651127913963525
fake,-1.2522543400716535
minist,0.0
repli,-1.2735056586594922
without,1.2743232201849288
confirm,0.0
much_fun,-2.500973503409454
plea,-1.8611875305366876
hold,-1.5344266233463635
arjun,0.0
‍‍‍,0.0
procedur,-1.421028838119089
queensland_health,0.0
ro_bate,0.0
madli_love,0.0
guess_hapend,0.0
block_account,0.0
sudhinbhaskar_apologis,0.0
mani_time,1.0089818317580281
amp_fb,0.0
wont_share,0.0
cpi_rgt,0.0
crket_video,0.0
morebut_luck,0.0
humbl_reqst,0.0
pl_unblock,0.0
fb,0.0
could_discharg,0.0
hospit_tuesday,0.0
via,0.0
spot,1.5571575025604272
tom,1.4205867527513372
blast,1.8923888013310834
superior,1.3324665176610127
leagu,-1.1803732999816983
whilst,-1.5459680388926327
dodgi,-2.050341183463937
cash,-1.4555592082081024
b,1.1434478269972763
prohibit,-1.5207171716832402
empir,-1.2818001278862368
data,-1.1591947901453934
moreov,-1.3654426602751948
meat,-1.2956579846490717
festiv,-1.2007811570496998
taken,-1.314000975568166
hindu,-1.263645231047848
hunger,-1.310237009560704
nutrit,-1.6769610578289205
requir,-1.4457233216424847
75,0.0
donat,0.0
power,-1.5765662537261367
decid_venu,0.0
andrew_symond,0.0
publish,0.0
pathet,-1.5726626232317729
harass,-2.1292681578430144
behaviour,-1.7058558854904804
singl_word,-1.657272879512985
tweet,-1.2058595119056532
farmer,0.0
pass_away,0.0
protest,-1.4697206126687052
basic,-1.759780220099019
liter,-1.4909701691131974
former_indian,0.0
skipper_board,0.0
control_cricket,0.0
hospit_kolkata,0.0
sourc_said,0.0
file,0.0
80,-1.2443978376497435
popul,-2.1591613700044308
around,-1.330233241175694
110,-1.2912872523948409
particular,-1.3861617150919407
non_veg,-1.5952713289164862
non_vegetarian,-1.3213392249934504
muslim,-1.3349864051270912
label,-1.439144402696421
other,-1.1577895716145588
list,-1.0863609995463428
announc,0.0
host,-1.133650228602182
meet,0.0
10,1.1486728595747084
jan,0.0
necessari,-1.5255236012718714
date,0.0
provid,-1.4247775286372215
practic,-1.2727332838377592
bad_news,0.0
au_disappoint,0.0
bate_comment,0.0
bjp_leader,0.0
anurag_thakur,0.0
bcci_secretari,0.0
here,0.0
make_unnecessari,-1.3395209584457735
headlin,-1.3485103337223163
sourc,0.0
extra,1.2656822979671298
doubl,1.232379464497031
site,0.0
join,0.0
drop,1.3079591006498594
bomb,0.0
offic,0.0
secretari,0.0
cow,-1.5176571701019026
holi,-1.4793207687786951
hai,0.0
angioplasti_woodland,0.0
state_latest,0.0
medic_bulletin,0.0
invest,-1.4556738083748175
zero,-1.4326026861347203
profit,-1.3301997967743513
indiancricketteam,1.1859243344167716
rohitsharma_viratkohli,0.0
henceforth,1.777270718637722
bounci,1.3193005383748735
track,-1.3156482447115243
sure,-1.2231078238393291
haha,-1.603152289520214
said_earlier,-1.2638919451566888
variou,0.0
news_channel,-1.336769133946913
agenc,0.0
conclus,-1.1908418961943457
anyth_formal,0.0
havent_seen,-1.4289220530122628
selfish,-1.6963297913584416
son,0.0
admit_hospit,0.0
never,-1.3431420982272064
expect,-1.54417408198135
today,0.0
help,-1.1608336803068495
send,-1.5290977345476326
slaughter,-1.45702545440832
20,1.311880933760218
fact,-1.4984864521473067
except,1.5321647597826988
kerala,0.0
cow_slaughter,-1.3770909889146858
bengali,0.0
consum,-1.3271000877647867
beef_cow,-1.6227912616673072
entir,-1.6694159852874209
commun,-1.4869358469176397
wait,1.2304241598204924
respond,-1.1635259159029883
extendcfss,0.0
need_urgent,0.0
money_help,0.0
anybodi_help,0.0
return_amount,0.0
soon,0.0
shah,0.0
either,-1.5143280062234439
manag,-1.3086859356696736
wouldnt_want,-1.8490588975850628
travel_queensland,-2.0992219205322358
cook_stori,-1.574794553399196
politician,-1.2696431907686279
calm,1.394275409853227
dubai,-1.1699787138588293
quarantin_period,-1.027773570382
bio_bubbl,-1.3876301262287587
underw,0.0
havent_heard,0.0
ongo_seri,0.0
world,-1.194285390388453
foot,-1.2517782899921719
dailynew,0.0
turn,-1.2567394190028243
notif,0.0
alert,0.0
breakingnew,0.0
yeah,-1.659204163365517
piss_weak,-1.5638605336461273
excus,-1.7995649154271989
don’t,-1.6419607435454657
pitch,1.282233035286222
gotta,-1.8003960843308053
home_away,-1.5460814916956322
it’_fair,-1.7741896534569432
reaction,-1.4926220000002879
comment,-1.2289492025949946
mention,-1.666789387205058
articl,-1.58690543684953
wrong,-1.7049421021803812
suggest,-1.1227054407089014
kolkata_meet,0.0
presid_souravganguli,0.0
explor,1.8090896827169374
chanc,1.3894795562667703
p,0.0
test_neg,0.0
thirdtest,0.0
hospit_wednesday,0.0
hospit_sourc,0.0
ommcomnew,0.0
yea,1.8446572950732423
gill,1.3868118752858134
old,-1.2563068551287864
pal,0.0
januari_6,0.0
hospit_author,0.0
souravganguli_getwellsoondada,0.0
wouldn’t,-1.505665319667329
appli,-1.6727682676413371
advantag,1.3699134094926808
understand,-1.7263361669079402
lockdown,-1.3561677440097446
shouldn’t,-1.385849756019053
co,-1.5068150129695965
stay_hotel,-1.6458007997280029
room,-1.4213359614841976
annoy,-1.8130439166536958
respect,-1.3345591873949818
joker,-1.5075565813997331
masquerad,-1.536838190639534
dhoni,1.0912953088745583
sachin_tendulkar,0.0
class,1.6932713710918192
–,0.0
we’r,1.2243526149520538
99,0.0
iccaward_msdhoni,0.0
viratkholi,0.0
sachintendulkar,0.0
bbl10,1.1248857548512774
yash,0.0
indianteam,0.0
accord,0.0
former_captain,0.0
come_back,1.3569964557931542
legend,0.0
remind,1.3622031556283976
cricket_fratern,0.0
loser,-1.3530736437309092
sensibl,-1.5508821073068282
kane_williamson,1.1610840117112906
success,1.189642411471637
bcciipl,0.0
🤝,1.2287134743700099
rule_applic,-2.525700679182195
kick,-1.5451647956734107
ass,-1.366303385396701
discuss,-1.5929388090116208
get_rid,1.1589885480463982
umpir_call,-1.1526662453911893
earliest,-1.5792745349825255
ball_hit,-1.164762528893329
wicket,1.3101499362636395
batsmen,1.5238409895372562
must_declar,1.54795974830762
vice_versa,-2.104383056547366
introduc,-1.3297058904159431
system,-1.505795800269946
hitman,1.1772654261098867
white_jersey,1.6012992181444508
teammat,0.0
stronger,1.4334287008692317
covid_19,-1.4321802131366463
intl,1.0699647310710187
violat,-1.3986760277475203
differ,-1.4202963698461581
cricbuzz,0.0
concern,-1.3556494441370617
stringent,-1.5265504398535654
quarantin_brisban,-1.2762472800626274
aussi_media,-1.5080440126588348
avoid,-1.6689009332690272
thegabba,0.0
crib,-1.8762879285677325
boria_sir,0.0
defend,-1.3458266073322973
great_job,1.858498650452132
🥺,0.0
listen,-1.427178243766242
give_proper,-1.8940184804865206
attent,-1.372178225157883
women_cricket,-1.2845006947866786
bend,-1.5824045518753251
money_power,-1.6407612179842312
appar,-1.5307628617744493
stupid_enough,-1.8083979199120777
shock,-1.1786475669768526
lie,-1.4952805418428752
jump,-1.3235731005031444
covid_protocol,-1.3158538842470773
take_action,-1.5790173952638742
ndtv,1.128132652206004
place,-1.184575915504913
novemb,0.0
clarif,-1.4057919857971943
shikhar,1.289617516101881
never_hug,0.0
said_excit,-1.1615143596386337
maintain_social,0.0
distanc_thru,0.0
apolog_miscommun,0.0
complet_agre,-1.626977681328941
decis,-1.2372870527387774
kolkata_union,0.0
minist_state,0.0
financ_amp,0.0
former_skipper,0.0
seen,-1.307162841659146
disappoint_turn,0.0
event,-1.1084088058516217
turn_fourtest,0.0
seri_threegam,0.0
contest_end,0.0
seri_pink,0.0
scg_disappoint,0.0
batess_comment,0.0
accord_toi,0.0
souravganguli_stabl,0.0
